2017-11-11T13:54:26.784Z,2202.255,3002.6600000000003,800.4050000000002
2017-11-11T14:00:46.809Z,61681.665,62529.04,847.375
2017-11-11T14:00:49.576Z,64448.875,65208.21000000001,759.3350000000064
2017-11-11T14:06:20.769Z,64986.25,65844.395,858.1450000000041
2017-11-11T14:06:22.808Z,67024.865,67780.835,755.9700000000012
2017-11-11T14:06:24.381Z,68598.55500000001,69354.455,755.8999999999942
2017-11-11T14:08:37.948Z,202163.81500000003,202988.785,824.9699999999721
2017-11-11T15:03:12.729Z,2551.81,3359.6850000000004,807.8750000000005
2017-11-11T15:03:14.847Z,4669.62,5418.215,748.5950000000003
2017-11-11T15:03:16.689Z,6511.645,7263.895,752.25
2017-11-11T15:03:19.345Z,9167.155,9913.060000000001,745.9050000000007
2017-11-11T15:03:21.211Z,11033.600000000002,11784.375,750.7749999999978
2017-11-11T15:27:24.816Z,2404.92,3199.2100000000005,794.2900000000004
2017-11-11T15:27:26.316Z,3905.2400000000007,4646.35,741.1099999999997
2017-11-11T15:27:27.751Z,5340.450000000001,6087.720000000001,747.2700000000004
2017-11-11T15:27:29.171Z,6760.420000000001,7498.340000000001,737.9200000000001
2017-11-11T15:27:30.535Z,8124.435,8867.62,743.1850000000004
2017-11-11T15:27:32.083Z,9672.635000000002,10420.44,747.8049999999985
2017-11-11T15:27:33.749Z,11338.705000000002,12081.245,742.539999999999
2017-11-12T10:03:13.122Z,3207.3300000000004,4005.835,798.5049999999997
2017-11-12T10:03:14.965Z,5051.1,5809.575000000001,758.4750000000004
2017-11-12T10:03:16.621Z,6707.13,7470.835000000001,763.7050000000008
2017-11-16T20:00:44.791Z,2210.3450000000003,3187.44,977.0949999999998
2017-11-16T20:00:47.168Z,4587.185,5526.735000000001,939.5500000000002
2017-11-16T20:00:49.055Z,6474.910000000001,7388.1,913.1899999999996
2017-11-16T20:00:51.079Z,8499.035000000002,9422.725000000002,923.6900000000005
2017-11-16T21:33:51.491Z,1778.075,1959.4250000000002,181.35000000000014
2017-11-16T21:33:52.720Z,3007.0200000000004,3158.145,151.12499999999955
2017-11-16T21:33:53.845Z,4131.535000000001,4287.570000000001,156.03499999999985
2017-11-16T21:33:55.090Z,5377.160000000001,5531.77,154.60999999999967
2017-11-16T21:33:57.075Z,7362.16,7514.340000000001,152.1800000000012
2017-11-16T21:45:46.882Z,57647.82,57832.83500000001,185.0150000000067
2017-11-16T21:45:48.311Z,59076.42500000001,59236.98,160.55499999999302
2017-11-16T21:45:49.685Z,60450.6,60616.5,165.90000000000146
2017-11-17T21:28:30.851Z,1505.3500000000001,1517.4900000000002,12.1400000000001
2017-11-17T21:28:31.751Z,2404.7200000000003,2412.005,7.2849999999998545
2017-11-17T21:28:32.370Z,3023.8300000000004,3030.0450000000005,6.2150000000001455
2017-11-17T21:28:32.546Z,3199.8650000000002,3206.135,6.269999999999982
2017-11-17T21:28:33.344Z,3997.475,4003.265000000001,5.790000000000873
2017-11-17T21:36:59.080Z,1573.4650000000001,1617.9500000000003,44.48500000000013
2017-11-17T21:37:00.503Z,2996.26,3029.8200000000006,33.5600000000004
2017-11-17T21:37:01.862Z,4354.8,4388.500000000001,33.70000000000073
2017-11-17T21:37:15.688Z,1582.7300000000002,1593.4950000000001,10.764999999999873
2017-11-17T21:37:16.404Z,2299.065,2306.1150000000002,7.050000000000182
2017-11-17T21:37:17.111Z,3006.2400000000007,3011.9950000000003,5.754999999999654
2017-11-17T21:38:37.808Z,1306.7700000000002,1316.4950000000001,9.724999999999909
2017-11-17T21:38:38.784Z,2282.945,2286.54,3.5949999999998
2017-11-17T21:38:39.568Z,3067.3450000000003,3070.755,3.4099999999998545
2017-11-17T21:38:42.876Z,6375.465,6381.365000000001,5.900000000000546
2017-11-17T21:38:44.750Z,8249,8254.395,5.395000000000437
2017-11-17T21:38:45.467Z,8965.800000000001,8971.6,5.799999999999272
2017-11-17T21:38:48.210Z,11709.150000000001,11714.920000000002,5.770000000000437
2017-11-17T21:38:52.304Z,15803.295000000002,15807.460000000001,4.164999999999054
2017-11-17T21:38:53.270Z,16769.440000000002,16774.895,5.454999999998108
2017-11-17T21:48:59.361Z,1585.1750000000002,3635.1350000000007,2049.9600000000005
2017-11-17T21:49:07.521Z,9745.690000000002,11838.91,2093.2199999999975
2017-11-17T22:15:52.869Z,3191.6150000000002,6973.195000000001,3781.5800000000004
2017-11-17T22:15:59.665Z,9987.765000000001,13818.295,3830.529999999999
2017-11-17T22:17:50.414Z,1765.4,5651.910000000001,3886.5100000000007
2017-11-17T22:17:55.617Z,6968.1900000000005,10838.79,3870.6000000000004
2017-11-17T22:18:56.321Z,2054.9950000000003,6172.92,4117.924999999999
2017-11-17T22:22:05.854Z,6156.22,8276.845000000001,2120.625000000001
2017-11-17T22:22:09.207Z,9509.670000000002,11629.000000000002,2119.33
2017-11-17T22:22:39.585Z,1328.8000000000002,3436.7900000000004,2107.9900000000002
2017-11-17T22:27:49.121Z,1536.4600000000003,3556.5,2020.0399999999997
2017-11-17T22:27:52.548Z,4963.19,6961.950000000001,1998.7600000000011
2017-11-17T22:27:56.167Z,8582.77,10615.655,2032.8850000000002
